,userid,timestamp,Tiredness,Calm,Nutrition,Hydration,Performance,Concentrate,Happy,Determined,Excited,Loving,Motivated,Powerful,Helpful,Lively,Peaceful,Proud,Optimistic,Valued,Content,Hopeful,Confident,Relieved,Annoyed,Nervous,Overwhelmed,Irritated,Anxious,Afraid,Angry,Worried,Bored,Lonely,Weary,Disappointed,Confused,Embarrassed,Sad
247,5Zd3YTJVXghtwW4mj9lZ47OJgNF2,2023-02-15T13:08:13.185Z,5.000000074505806,5.000000074505806,5.000000074505806,5.000000074505806,7.999999821186066,5.000000074505806,11.855578422546387,11.855578422546387,12.3419851064682,12.591361999511719,12.43000328540802,11.855578422546387,11.855578422546387,12.47168779373169,11.855578422546387,11.855578422546387,12.3419851064682,11.855578422546387,11.855578422546387,11.855578422546387,11.855578422546387,11.855578422546387,11.855578422546387,11.855578422546387,11.855578422546387,11.855578422546387,12.366749346256256,11.855578422546387,12.739032506942749,12.301523983478546,11.855578422546387,12.395665049552917,11.855578422546387,11.855578422546387,11.855578422546387,11.855578422546387,11.855578422546387
248,5Zd3YTJVXghtwW4mj9lZ47OJgNF2,2023-02-23T11:42:34.042Z,1.9999999552965164,5.000000074505806,5.000000074505806,5.000000074505806,10.000000149011612,5.000000074505806,12.048408389091492,12.048408389091492,12.480345368385315,12.705545127391815,12.559548020362854,12.048408389091492,12.048408389091492,12.59717047214508,12.048408389091492,12.048408389091492,12.480345368385315,12.048408389091492,12.048408389091492,12.048408389091492,12.048408389091492,12.048408389091492,12.048408389091492,12.048408389091492,12.048408389091492,12.048408389091492,12.502600252628326,12.048408389091492,12.839995324611664,12.444043159484863,12.048408389091492,12.528611719608307,12.048408389091492,12.048408389091492,12.048408389091492,12.048408389091492,12.048408389091492
249,5Zd3YTJVXghtwW4mj9lZ47OJgNF2,2023-03-02T10:05:03.635Z,10.000000149011612,3.999999910593033,7.000000029802322,0.9999999776482582,5.999999865889549,1.9999999552965164,48.83086681365967,57.776474952697754,44.6797251701355,10.031090676784515,50.0,52.671271562576294,12.162095308303833,51.24920606613159,12.162095308303833,12.162095308303833,10.72075217962265,12.162095308303833,12.162095308303833,12.162095308303833,50.61967372894287,12.162095308303833,12.162095308303833,12.162095308303833,12.162095308303833,12.162095308303833,10.650865733623505,12.162095308303833,11.820253729820251,10.835595428943634,12.162095308303833,10.569700598716736,12.162095308303833,12.162095308303833,12.162095308303833,12.162095308303833,12.162095308303833
250,5Zd3YTJVXghtwW4mj9lZ47OJgNF2,2023-01-21T16:01:23.754Z,5.999999865889549,7.999999821186066,7.999999821186066,7.000000029802322,5.999999865889549,3.999999910593033,77.44671702384949,62.7549409866333,65.34975171089172,13.243180513381958,48.881399631500244,70.80166339874268,12.239262461662292,51.17146372795105,69.9999988079071,67.7668571472168,73.00000190734863,65.59293866157532,61.48459315299988,65.59293866157532,50.0,12.239262461662292,12.239262461662292,12.239262461662292,12.239262461662292,12.239262461662292,12.94189840555191,12.239262461662292,16.75058752298355,44.16738450527191,12.239262461662292,12.980915606021881,12.239262461662292,12.239262461662292,12.239262461662292,12.239262461662292,12.239262461662292
251,5Zd3YTJVXghtwW4mj9lZ47OJgNF2,2023-01-22T17:56:38.614Z,50.0,50.0,50.0,50.0,50.0,50.0,26.90463662147522,25.286361575126648,40.42078256607056,51.39881372451782,43.556568026542664,25.365161895751953,12.342116236686707,45.76775133609772,10.429681837558746,21.902433037757874,46.88221216201782,21.667587757110596,18.60090345144272,21.667587757110596,24.28470253944397,12.342116236686707,12.342116236686707,12.342116236686707,12.342116236686707,12.342116236686707,41.52553081512451,12.342116236686707,54.525041580200195,35.91253161430359,12.342116236686707,42.92721450328827,12.342116236686707,12.342116236686707,12.342116236686707,12.342116236686707,12.342116236686707
252,5Zd3YTJVXghtwW4mj9lZ47OJgNF2,2023-01-23T12:11:53.975Z,50.0,50.0,50.0,50.0,50.0,50.0,27.7040958404541,13.529141247272491,42.65326261520386,50.2007782459259,32.33075439929962,25.84226131439209,12.477518618106842,35.4048490524292,24.762308597564697,28.92395853996277,50.72253346443176,28.886693716049194,27.693364024162292,28.886693716049194,24.307143688201904,12.477518618106842,12.477518618106842,12.477518618106842,12.477518618106842,12.477518618106842,38.33174109458923,12.477518618106842,53.34532856941223,37.18177676200867,12.477518618106842,40.039896965026855,12.477518618106842,12.477518618106842,12.477518618106842,12.477518618106842,12.477518618106842
253,5Zd3YTJVXghtwW4mj9lZ47OJgNF2,2023-01-23T17:59:07.557Z,50.0,50.0,50.0,50.0,50.0,50.0,12.122662365436554,14.781063795089722,33.36072564125061,49.82205927371979,30.110108852386475,14.540150761604309,12.616850435733795,33.192986249923706,14.23536092042923,10.984216630458832,34.342485666275024,13.382197916507721,13.808590173721313,13.382197916507721,14.802634716033936,12.616850435733795,12.616850435733795,12.616850435733795,12.616850435733795,12.616850435733795,37.645313143730164,12.616850435733795,53.15507650375366,25.32474398612976,12.616850435733795,39.61113691329956,12.616850435733795,12.616850435733795,12.616850435733795,12.616850435733795,12.616850435733795
254,5Zd3YTJVXghtwW4mj9lZ47OJgNF2,2023-01-24T08:39:10.467Z,50.0,50.0,50.0,50.0,50.0,63.00368309020996,16.486918926239014,17.111894488334656,2.5972485542297363,4.715320467948914,-3.3290863037109375,17.15933531522751,12.733535468578339,-3.1479448080062866,12.741012871265411,17.505379021167755,9.051364660263062,18.42905879020691,18.089774250984192,18.42905879020691,17.659616470336914,12.733535468578339,12.733535468578339,12.733535468578339,12.733535468578339,12.733535468578339,-3.814762830734253,12.733535468578339,44.08215284347534,-2.0189493894577026,12.733535468578339,-3.047710657119751,12.733535468578339,12.733535468578339,12.733535468578339,12.733535468578339,12.733535468578339
255,5Zd3YTJVXghtwW4mj9lZ47OJgNF2,2023-01-24T19:00:49.391Z,50.0,50.0,50.0,50.0,50.0,50.0,15.611834824085236,15.970484912395477,36.8569552898407,51.25887393951416,43.08302104473114,17.002305388450623,12.831264734268188,44.26724314689636,12.287747859954834,16.191689670085907,39.70118463039398,17.19120144844055,17.495006322860718,17.19120144844055,17.731404304504395,12.831264734268188,12.831264734268188,12.831264734268188,12.831264734268188,12.831264734268188,39.68070447444916,12.831264734268188,47.63275980949402,36.760616302490234,12.831264734268188,41.12457633018494,12.831264734268188,12.831264734268188,12.831264734268188,12.831264734268188,12.831264734268188
256,5Zd3YTJVXghtwW4mj9lZ47OJgNF2,2023-01-25T14:25:19.709Z,79.00000214576721,37.99999952316284,50.0,50.0,50.0,50.0,15.941594541072845,14.78799283504486,39.98678922653198,55.905938148498535,47.699472308158875,17.10098683834076,12.924674153327942,48.94766807556152,12.392885982990265,16.71121120452881,40.48190116882324,17.71913915872574,18.154986202716827,17.71913915872574,17.721769213676453,12.924674153327942,12.924674153327942,12.924674153327942,12.924674153327942,12.924674153327942,45.26505172252655,12.924674153327942,35.244086384773254,40.88378548622131,12.924674153327942,46.55715227127075,12.924674153327942,12.924674153327942,12.924674153327942,12.924674153327942,12.924674153327942
257,5Zd3YTJVXghtwW4mj9lZ47OJgNF2,2023-01-25T19:22:23.052Z,47.999998927116394,50.0,50.0,50.0,50.0,50.0,15.865835547447205,14.772166311740875,39.60290551185608,56.85313940048218,50.33723711967468,16.963835060596466,13.02211731672287,51.59481763839722,12.43446171283722,16.056834161281586,38.43907415866852,16.837042570114136,17.369064688682556,16.837042570114136,17.347237467765808,13.02211731672287,13.02211731672287,13.02211731672287,13.02211731672287,13.02211731672287,47.450363636016846,13.02211731672287,40.36657214164734,41.75647795200348,13.02211731672287,48.766881227493286,13.02211731672287,13.02211731672287,13.02211731672287,13.02211731672287,13.02211731672287
258,5Zd3YTJVXghtwW4mj9lZ47OJgNF2,2023-01-26T07:33:11.871Z,20.000000298023224,81.00000023841858,50.0,50.0,50.0,50.0,15.699733793735504,15.150722861289978,36.91205978393555,58.031171560287476,48.34274649620056,16.73865020275116,13.122367858886719,50.57656764984131,11.976498365402222,15.471620857715607,35.64636707305908,16.131937503814697,16.564728319644928,16.131937503814697,17.00628101825714,13.122367858886719,13.122367858886719,13.122367858886719,13.122367858886719,13.122367858886719,46.18325233459473,13.122367858886719,55.025964975357056,37.55238652229309,13.122367858886719,48.15574288368225,13.122367858886719,13.122367858886719,13.122367858886719,13.122367858886719,13.122367858886719
259,5Zd3YTJVXghtwW4mj9lZ47OJgNF2,2023-01-26T18:57:48.131Z,68.99999976158142,50.0,23.999999463558197,51.99999809265137,31.999999284744263,2.9999999329447746,67.68798828125,15.460574626922607,8.136765658855438,35.18550992012024,20.859280228614807,16.467833518981934,13.221298158168793,23.047897219657898,50.0,14.98008519411087,6.909827888011932,15.625160932540894,16.00888818502426,15.625160932540894,16.72193855047226,13.221298158168793,13.221298158168793,13.221298158168793,13.221298158168793,13.221298158168793,21.309995651245117,13.221298158168793,44.84800100326538,10.987114906311035,13.221298158168793,23.474320769309998,13.221298158168793,13.221298158168793,13.221298158168793,13.221298158168793,13.221298158168793
260,5Zd3YTJVXghtwW4mj9lZ47OJgNF2,2023-01-27T20:12:04.612Z,50.0,28.00000011920929,63.999998569488525,67.00000166893005,37.00000047683716,56.99999928474426,59.939056634902954,15.55623710155487,41.38842821121216,59.93092060089111,46.76527380943298,16.275107860565186,13.31704556941986,49.01611804962158,15.884432196617126,14.692756533622742,40.17017185688019,15.327024459838867,15.709322690963745,15.327024459838867,16.545990109443665,13.31704556941986,66.00000262260437,68.98655891418457,68.99999976158142,50.6871223449707,64.61615562438965,13.31704556941986,68.37887763977051,63.06560039520264,13.31704556941986,62.633371353149414,13.31704556941986,52.29543447494507,52.29543447494507,54.10807728767395,68.61317157745361
261,5Zd3YTJVXghtwW4mj9lZ47OJgNF2,2023-01-28T15:55:00.453Z,37.00000047683716,75.0,75.0,52.99999713897705,38.999998569488525,66.00000262260437,30.720949172973633,15.514656901359558,48.17703664302826,62.602245807647705,52.376770973205566,16.17455631494522,13.410009443759918,54.48793172836304,23.590639233589172,14.558465778827667,46.786126494407654,15.17661064863205,15.568965673446655,15.17661064863205,16.458052396774292,13.410009443759918,24.012580513954163,22.589078545570374,22.589078545570374,12.830325961112976,55.38322925567627,13.410009443759918,55.371201038360596,54.90695238113403,13.410009443759918,58.17778706550598,13.410009443759918,13.63634467124939,13.63634467124939,14.612182974815369,23.683932423591614
262,5Zd3YTJVXghtwW4mj9lZ47OJgNF2,2023-01-29T15:26:25.351Z,62.99999952316284,79.00000214576721,7.000000029802322,52.99999713897705,67.00000166893005,61.000001430511475,62.41375803947449,15.429183840751648,47.44044542312622,63.52607011795044,51.591384410858154,16.123445332050323,13.50088119506836,53.86785268783569,50.0,14.501838386058807,46.08762860298157,15.126502513885498,66.37076735496521,15.126502513885498,16.404926776885986,50.0,28.813469409942627,28.47752273082733,28.47752273082733,22.187545895576477,53.13091278076172,13.50088119506836,62.56399750709534,67.00264811515808,13.50088119506836,56.361013650894165,13.50088119506836,23.004695773124695,23.004695773124695,23.8974466919899,28.638756275177002
263,5Zd3YTJVXghtwW4mj9lZ47OJgNF2,2023-01-31T17:14:42.937Z,50.0,50.0,50.0,50.0,50.0,50.0,28.569871187210083,15.34181535243988,41.84270203113556,61.2246572971344,47.878798842430115,16.08196794986725,13.589659333229065,50.69246292114258,20.75037658214569,14.46966826915741,40.249648690223694,15.112732350826263,26.91153883934021,15.112732350826263,16.350772976875305,23.012539744377136,12.90876567363739,11.183001101016998,11.183001101016998,13.67919147014618,47.22147285938263,13.589659333229065,42.37985908985138,47.71808981895447,13.589659333229065,51.214706897735596,13.589659333229065,13.763532042503357,13.763532042503357,13.876758515834808,11.886981129646301
264,5Zd3YTJVXghtwW4mj9lZ47OJgNF2,2023-02-01T18:20:43.394Z,50.0,50.0,50.0,50.0,50.0,50.0,17.825451493263245,15.256962180137634,38.34196627140045,60.99379062652588,45.34100890159607,16.027958691120148,13.676005601882935,48.69677722454071,15.11429250240326,14.448696374893188,36.68629229068756,15.105468034744263,23.329123854637146,15.105468034744263,16.28095954656601,28.451311588287354,18.25234591960907,17.171619832515717,17.171619832515717,16.534729301929474,45.26327848434448,13.676005601882935,45.68198919296265,48.23030233383179,13.676005601882935,49.234914779663086,13.676005601882935,16.74417555332184,16.74417555332184,16.991980373859406,17.767897248268127
265,5Zd3YTJVXghtwW4mj9lZ47OJgNF2,2023-02-02T09:18:52.640Z,50.0,50.0,50.0,50.0,50.0,50.0,16.684165596961975,15.169183909893036,34.41412150859833,60.92729568481445,42.20159351825714,15.958258509635925,13.759753108024597,46.10117971897125,14.159491658210754,14.44525420665741,33.16735327243805,15.102465450763702,16.472482681274414,15.102465450763702,16.196244955062866,11.379043757915497,17.125865817070007,16.5155827999115,16.5155827999115,17.644508183002472,41.55887067317963,13.759753108024597,37.36364245414734,39.393141865730286,13.759753108024597,45.15981078147888,13.759753108024597,17.70436465740204,17.70436465740204,17.762798070907593,16.758298873901367
266,5Zd3YTJVXghtwW4mj9lZ47OJgNF2,2023-02-02T19:02:46.468Z,77.99999713897705,50.999999046325684,80.0000011920929,77.99999713897705,27.000001072883606,15.999999642372131,50.0,15.078996121883392,41.86813533306122,45.1267272233963,48.45760762691498,15.8785879611969,13.840995728969574,23.726585507392883,64.07296061515808,14.464130997657776,41.026222705841064,15.108391642570496,53.07999849319458,15.108391642570496,16.10264629125595,17.279598116874695,43.764445185661316,17.190994322299957,17.190994322299957,18.41830611228943,22.917410731315613,13.840995728969574,58.086299896240234,22.05691933631897,13.840995728969574,25.917616486549377,13.840995728969574,18.50258708000183,18.50258708000183,50.528448820114136,17.39933490753174
267,5Zd3YTJVXghtwW4mj9lZ47OJgNF2,2023-02-03T08:27:37.287Z,50.0,50.0,50.0,50.0,50.0,50.0,21.094191074371338,14.992401003837585,33.23599398136139,55.13589382171631,40.78948497772217,15.795561671257019,13.919931650161743,41.40731990337372,26.74599289894104,14.500276744365692,32.25516080856323,15.124167501926422,23.206132650375366,15.124167501926422,16.00565016269684,16.6355162858963,16.39024317264557,16.661512851715088,16.661512851715088,17.891104519367218,40.55401682853699,13.919931650161743,47.66826033592224,35.04963219165802,13.919931650161743,41.4306640625,13.919931650161743,17.978546023368835,17.978546023368835,20.935432612895966,16.812920570373535
268,5Zd3YTJVXghtwW4mj9lZ47OJgNF2,2023-02-03T19:22:47.644Z,50.0,50.0,50.0,50.0,50.0,50.0,16.72189235687256,14.915449917316437,32.5330376625061,54.640644788742065,40.04594087600708,15.713649988174438,13.996677100658417,43.9223974943161,23.740804195404053,14.54235166311264,31.413859128952026,15.14483243227005,17.526261508464813,15.14483243227005,15.90891182422638,17.324548959732056,15.635257959365845,16.08073115348816,16.08073115348816,17.159591615200043,42.513298988342285,13.996677100658417,47.78693914413452,35.832059383392334,13.996677100658417,43.02823841571808,13.996677100658417,17.237994074821472,17.237994074821472,17.078474164009094,16.230884194374084
269,5Zd3YTJVXghtwW4mj9lZ47OJgNF2,2023-02-05T15:05:20.374Z,50.0,50.0,50.0,50.0,50.0,50.0,44.180962443351746,54.24015522003174,47.999998927116394,55.48156499862671,55.70245385169983,49.56918954849243,14.071297645568848,60.49304008483887,15.519273281097412,68.27777624130249,64.83606100082397,61.000001430511475,66.47974848747253,57.41875171661377,47.761815786361694,16.802087426185608,15.225613117218018,15.660804510116577,15.660804510116577,16.696590185165405,42.37140417098999,14.071297645568848,40.33510088920593,34.720706939697266,14.071297645568848,43.30088198184967,14.071297645568848,16.761790215969086,16.761790215969086,15.68523496389389,15.803246200084686
270,5Zd3YTJVXghtwW4mj9lZ47OJgNF2,2023-02-07T19:27:22.747Z,36.000001430511475,50.0,50.0,50.0,50.0,64.99999761581421,18.181970715522766,16.733625531196594,43.222951889038086,59.69512462615967,49.36913549900055,16.07024371623993,14.14385437965393,55.39282560348511,16.751861572265625,24.225081503391266,49.158841371536255,27.31175720691681,31.069079041481018,20.39255201816559,15.760606527328491,16.223496198654175,15.494880080223083,15.46386182308197,15.46386182308197,16.51068925857544,47.80312776565552,14.14385437965393,42.87835657596588,39.7395521402359,14.14385437965393,49.160754680633545,14.14385437965393,16.568097472190857,16.568097472190857,16.328081488609314,15.59722125530243
271,5Zd3YTJVXghtwW4mj9lZ47OJgNF2,2023-02-09T12:16:05.779Z,27.000001072883606,50.0,50.0,50.0,50.0,60.00000238418579,15.507960319519043,22.534146904945374,42.31730401515961,59.191471338272095,49.14574325084686,19.0180242061615,14.214423298835754,55.768585205078125,17.3884779214859,24.875733256340027,48.191964626312256,26.1735200881958,23.13907742500305,23.015443980693817,18.283288180828094,15.81166684627533,15.8280149102211,15.405447781085968,15.405447781085968,16.476505994796753,45.59730887413025,14.214423298835754,41.232115030288696,36.9429349899292,14.214423298835754,47.51726984977722,14.214423298835754,16.52837246656418,16.52837246656418,16.80806875228882,15.53446352481842
272,5Zd3YTJVXghtwW4mj9lZ47OJgNF2,2023-02-10T19:33:21.621Z,9.000000357627869,50.0,50.0,50.0,50.0,93.00000071525574,60.38464307785034,64.43208456039429,63.50147724151611,63.79278898239136,72.00000286102295,63.1797194480896,14.283107221126556,66.52941703796387,17.715182900428772,14.157430827617645,52.13170051574707,15.049463510513306,17.83241778612137,15.808331966400146,61.95676326751709,15.626311302185059,15.927228331565857,15.401601791381836,15.401601791381836,16.48866832256317,55.55281639099121,14.283107221126556,39.4836962223053,48.14116954803467,14.283107221126556,56.845009326934814,14.283107221126556,16.53800904750824,16.53800904750824,16.98152720928192,15.538741648197174
273,5Zd3YTJVXghtwW4mj9lZ47OJgNF2,2023-02-11T09:59:08.701Z,14.000000059604645,50.0,50.0,50.0,50.0,76.99999809265137,27.271124720573425,25.812852382659912,50.33344030380249,62.520307302474976,54.15595769882202,26.640436053276062,14.350003004074097,56.78390860557556,17.19065010547638,66.130131483078,68.72979402542114,70.99999785423279,66.48176312446594,16.542793810367584,26.302462816238403,15.579238533973694,15.908204019069672,15.404386818408966,15.404386818408966,16.48991107940674,51.37161612510681,14.350003004074097,38.297104835510254,43.78287196159363,14.350003004074097,53.267502784729004,14.350003004074097,16.540127992630005,16.540127992630005,16.87186062335968,15.555745363235474
274,5Zd3YTJVXghtwW4mj9lZ47OJgNF2,2023-02-11T19:00:59.843Z,28.999999165534973,50.0,50.0,50.0,82.99999833106995,91.00000262260437,62.83969283103943,64.72153663635254,71.20224237442017,66.7813777923584,69.9999988079071,64.05668258666992,14.415185153484344,73.78668785095215,16.495057940483093,29.39475178718567,55.703550577163696,29.323309659957886,33.197540044784546,16.882231831550598,63.064831495285034,15.58554321527481,15.85724651813507,15.403933823108673,15.403933823108673,16.467656195163727,57.28963613510132,14.415185153484344,38.33164870738983,48.40652942657471,14.415185153484344,59.03230905532837,14.415185153484344,16.52243435382843,16.52243435382843,16.68003350496292,15.566782653331757
275,5Zd3YTJVXghtwW4mj9lZ47OJgNF2,2023-02-12T19:15:22.257Z,25.999999046325684,50.0,50.0,50.0,50.0,50.0,28.671109676361084,26.93147361278534,40.11549353599548,60.40518879890442,46.3089257478714,28.00355553627014,14.478747546672821,51.89157724380493,16.02146476507187,20.03500610589981,41.7343944311142,18.596941232681274,21.94080650806427,17.29615330696106,27.60656177997589,15.596243739128113,15.837875008583069,15.407660603523254,15.407660603523254,16.427531838417053,41.41645431518555,14.478747546672821,37.74372637271881,31.326520442962646,14.478747546672821,44.655612111091614,14.478747546672821,16.490769386291504,16.490769386291504,16.563162207603455,15.575683116912842
276,5Zd3YTJVXghtwW4mj9lZ47OJgNF2,2023-02-13T15:51:10.691Z,86.00000143051147,50.0,41.999998688697815,23.000000417232513,75.99999904632568,50.0,20.776769518852234,20.445430278778076,40.5968964099884,59.86350774765015,43.281444907188416,20.60759961605072,14.540746808052063,45.97525596618652,15.824735164642334,16.073568165302277,32.1316659450531,16.060364246368408,17.58750081062317,16.958391666412354,20.25209367275238,15.60041755437851,15.845732390880585,15.421050786972046,15.421050786972046,16.375653445720673,41.3580447435379,14.540746808052063,37.0386928319931,29.544278979301453,14.540746808052063,44.36919093132019,14.540746808052063,16.45020991563797,16.45020991563797,16.509979963302612,15.589512884616852
277,5voFGCMdiGT4oq2c9URQvLkCllB3,2023-02-15T16:03:51.247Z,21.99999988079071,69.9999988079071,74.00000095367432,36.000001430511475,50.0,60.73201894760132,54.86751198768616,13.413271307945251,13.413271307945251,13.413271307945251,13.413271307945251,56.50792121887207,13.413271307945251,13.413271307945251,13.413271307945251,13.413271307945251,53.09314727783203,58.14499855041504,68.99999976158142,13.413271307945251,13.413271307945251,58.70550870895386,13.413271307945251,13.413271307945251,13.413271307945251,13.413271307945251,13.413271307945251,13.413271307945251,56.98344707489014,13.413271307945251,13.413271307945251,13.413271307945251,13.413271307945251,13.413271307945251,13.413271307945251,13.413271307945251,13.413271307945251
278,5voFGCMdiGT4oq2c9URQvLkCllB3,2023-02-17T09:00:10.274Z,50.0,50.0,63.999998569488525,63.999998569488525,50.0,57.240843772888184,69.0000057220459,13.49484920501709,13.49484920501709,13.49484920501709,13.49484920501709,12.635251879692078,13.49484920501709,13.49484920501709,77.99999713897705,13.49484920501709,10.482406616210938,13.85723501443863,13.173384964466095,13.49484920501709,13.49484920501709,13.622932136058807,13.49484920501709,13.49484920501709,13.49484920501709,13.49484920501709,13.49484920501709,13.49484920501709,49.96862709522247,13.49484920501709,13.49484920501709,13.49484920501709,13.49484920501709,13.49484920501709,13.49484920501709,13.49484920501709,13.49484920501709
279,5voFGCMdiGT4oq2c9URQvLkCllB3,2023-02-17T21:00:03.496Z,25.0,50.0,47.999998927116394,23.999999463558197,69.9999988079071,63.23589086532593,83.99999737739563,14.636443555355072,63.24120759963989,14.636443555355072,61.77240610122681,62.90186643600464,14.636443555355072,58.14025402069092,55.098652839660645,62.99999952316284,72.38579392433167,72.59060740470886,70.14925479888916,14.636443555355072,63.999998569488525,23.0953186750412,56.8662166595459,14.636443555355072,14.636443555355072,14.636443555355072,14.636443555355072,14.636443555355072,68.81371736526489,62.21184730529785,14.636443555355072,14.636443555355072,14.636443555355072,14.636443555355072,14.636443555355072,60.783958435058594,14.636443555355072
280,5voFGCMdiGT4oq2c9URQvLkCllB3,2023-02-18T10:14:49.291Z,36.000001430511475,50.0,50.0,57.999998331069946,66.00000262260437,68.52173805236816,62.14576959609985,58.10964107513428,47.98400700092316,3.101719915866852,62.99999952316284,72.58169054985046,3.101719915866852,56.21010065078735,6.872420012950897,15.516895055770874,60.20939350128174,68.9721405506134,67.00000166893005,3.101719915866852,53.14951539039612,63.85446786880493,12.019377946853638,3.101719915866852,3.101719915866852,3.101719915866852,3.101719915866852,3.101719915866852,36.7493212223053,17.2205850481987,3.101719915866852,3.101719915866852,3.101719915866852,3.101719915866852,3.101719915866852,15.20472764968872,3.101719915866852
281,5voFGCMdiGT4oq2c9URQvLkCllB3,2023-02-19T13:12:28.219Z,50.0,69.9999988079071,75.0,43.00000071525574,50.0,63.928526639938354,56.99999928474426,50.27807950973511,61.23189926147461,3.431631624698639,49.99999403953552,68.40732097625732,3.431631624698639,19.68344748020172,59.46094989776611,60.32596826553345,61.000001430511475,72.11962342262268,62.99999952316284,56.33196830749512,49.5097815990448,68.94290447235107,50.420188903808594,3.431631624698639,3.431631624698639,3.431631624698639,3.431631624698639,3.431631624698639,69.69296336174011,23.011833429336548,3.431631624698639,3.431631624698639,3.431631624698639,3.431631624698639,3.431631624698639,56.508344411849976,3.431631624698639
282,5voFGCMdiGT4oq2c9URQvLkCllB3,2023-02-21T15:16:27.187Z,68.99999976158142,62.99999952316284,40.00000059604645,64.99999761581421,-2.595791220664978,32.04672932624817,68.99999976158142,17.718276381492615,39.93810415267944,8.693143725395203,42.45300889015198,64.1506016254425,8.693143725395203,-0.960010290145874,65.30314087867737,16.214504837989807,65.7019853591919,67.19662547111511,75.99999904632568,13.72845470905304,3.468652069568634,67.15961694717407,50.55817365646362,8.693143725395203,8.693143725395203,8.693143725395203,8.693143725395203,8.693143725395203,68.21303367614746,9.94536578655243,8.693143725395203,8.693143725395203,8.693143725395203,8.693143725395203,8.693143725395203,56.54847025871277,8.693143725395203
283,5voFGCMdiGT4oq2c9URQvLkCllB3,2023-02-24T08:46:22.789Z,36.000001430511475,67.00000166893005,69.9999988079071,44.999998807907104,50.0,63.877373933792114,72.00000286102295,-9.576958417892456,49.47612285614014,11.304599046707153,47.67015278339386,63.646334409713745,11.304599046707153,10.910826921463013,65.68718552589417,60.80435514450073,74.54555630683899,64.99999761581421,66.00000262260437,24.92355704307556,13.23806494474411,65.52441120147705,49.267879128456116,11.304599046707153,11.304599046707153,11.304599046707153,11.304599046707153,11.304599046707153,66.84180498123169,15.645095705986023,11.304599046707153,11.304599046707153,11.304599046707153,11.304599046707153,11.304599046707153,55.02481460571289,11.304599046707153
284,5voFGCMdiGT4oq2c9URQvLkCllB3,2023-02-24T16:29:57.955Z,50.0,50.0,58.99999737739563,62.00000047683716,50.0,56.91714286804199,61.000001430511475,8.866344392299652,26.480767130851746,12.609104812145233,32.98126757144928,64.46370482444763,12.609104812145233,17.15712994337082,56.74310922622681,25.16312003135681,59.38743352890015,61.76230311393738,61.000001430511475,12.568505108356476,18.31248849630356,65.14710187911987,46.01274132728577,12.609104812145233,12.609104812145233,12.609104812145233,12.609104812145233,12.609104812145233,57.78268575668335,15.221184492111206,12.609104812145233,12.609104812145233,12.609104812145233,12.609104812145233,12.609104812145233,52.89095640182495,12.609104812145233
285,5voFGCMdiGT4oq2c9URQvLkCllB3,2023-02-26T19:00:14.752Z,34.00000035762787,62.00000047683716,50.0,70.99999785423279,50.0,60.837894678115845,-8.499383926391602,20.740267634391785,1.487487554550171,12.322895228862762,-8.463272452354431,32.35694169998169,12.322895228862762,13.85643184185028,17.082738876342773,14.63509202003479,15.065601468086243,18.292616307735443,18.8785582780838,17.378664016723633,21.833226084709167,28.14972996711731,14.200258255004883,12.322895228862762,12.322895228862762,12.322895228862762,12.322895228862762,12.322895228862762,46.2823212146759,15.438556671142578,12.322895228862762,12.322895228862762,12.322895228862762,12.322895228862762,12.322895228862762,18.099865317344666,12.322895228862762
286,5voFGCMdiGT4oq2c9URQvLkCllB3,2023-02-27T09:01:29.589Z,67.00000166893005,74.00000095367432,28.999999165534973,61.000001430511475,50.0,61.850810050964355,-0.4603773355484009,14.684204757213593,15.750767290592194,11.855340003967285,4.594488441944122,18.244794011116028,11.855340003967285,10.863280296325684,9.222204983234406,13.76962810754776,16.247527301311493,17.4508273601532,18.926890194416046,16.55106246471405,23.34946095943451,18.04792433977127,10.445903241634369,11.855340003967285,11.855340003967285,11.855340003967285,11.855340003967285,11.855340003967285,51.38927698135376,14.38891738653183,11.855340003967285,11.855340003967285,11.855340003967285,11.855340003967285,11.855340003967285,11.49301528930664,11.855340003967285
287,5voFGCMdiGT4oq2c9URQvLkCllB3,2023-02-27T16:29:35.929Z,73.00000190734863,63.999998569488525,50.0,73.00000190734863,68.00000071525574,65.10205268859863,68.99999976158142,11.013437807559967,55.38785457611084,11.855578422546387,50.02944469451904,55.41924238204956,11.855578422546387,11.037690937519073,61.772334575653076,14.105203747749329,62.70929574966431,63.0994975566864,72.00000286102295,17.090220749378204,20.73434293270111,67.30685234069824,46.6829776763916,11.855578422546387,11.855578422546387,11.855578422546387,11.855578422546387,11.855578422546387,63.66421580314636,13.504084944725037,11.855578422546387,11.855578422546387,11.855578422546387,11.855578422546387,11.855578422546387,50.06829500198364,11.855578422546387
