User ID,Date/Time,Age,Weight,Height,Tiredness,Calm,Nutrition,Hydration,Performance,Emotion_1,Emotion_2,Emotion_3,Emotion_4,Emotion_5,Cluster,PCA1,PCA2
MSkgke6UPxbTTNYEvl8lDv4TYw73,2023-08-20T23:00:04.679Z,16.0,90.0,183.0,61.0,63.0,59.0,72.0,58.0,0.0,50.0,50.0,0.0,0.0,2,-3.0439172835496606,-36.49015998378286
MSkgke6UPxbTTNYEvl8lDv4TYw73,2023-08-22T14:00:03.840Z,16.0,90.0,183.0,50.0,45.0,59.0,61.0,55.0,12.5,50.0,12.5,12.5,12.5,2,-6.209733522513304,-38.40053838773123
MSkgke6UPxbTTNYEvl8lDv4TYw73,2023-08-27T14:00:04.693Z,16.0,90.0,183.0,57.0,55.0,58.0,53.0,59.0,50.0,50.0,0.0,0.0,0.0,2,0.5996202622006166,-27.008378302889874
MSkgke6UPxbTTNYEvl8lDv4TYw73,2023-08-28T14:00:04.148Z,16.0,90.0,183.0,45.0,62.0,58.0,54.0,50.0,0.0,50.0,50.0,0.0,0.0,2,-5.902944999356265,-44.21294913356779
MSkgke6UPxbTTNYEvl8lDv4TYw73,2023-09-05T23:00:03.151Z,16.0,90.0,183.0,50.0,50.0,56.0,58.0,50.0,0.0,0.0,50.0,0.0,50.0,0,-57.37399469684169,-43.72227034591196
MSkgke6UPxbTTNYEvl8lDv4TYw73,2023-09-12T17:31:33.861Z,16.0,90.0,183.0,50.0,50.0,50.0,55.0,56.0,12.5,50.0,12.5,12.5,12.5,2,-7.410269313716896,-38.01469002323713
MSkgke6UPxbTTNYEvl8lDv4TYw73,2023-09-15T23:00:05.622Z,16.0,90.0,183.0,63.0,60.0,50.0,61.0,61.0,50.0,50.0,0.0,0.0,0.0,2,1.5613115842769218,-25.140044919754423
MSkgke6UPxbTTNYEvl8lDv4TYw73,2023-09-17T07:00:04.999Z,16.0,90.0,183.0,60.0,50.0,59.0,59.0,57.0,12.5,50.0,12.5,12.5,12.5,2,-6.364184213902803,-32.04842259532305
MSkgke6UPxbTTNYEvl8lDv4TYw73,2023-09-18T07:13:58.749Z,16.0,90.0,183.0,61.0,50.0,57.0,50.0,54.0,12.5,50.0,12.5,12.5,12.5,2,-9.055681411595998,-32.22251086690622
MSkgke6UPxbTTNYEvl8lDv4TYw73,2023-09-19T10:38:40.134Z,16.0,90.0,183.0,57.0,57.0,58.0,55.0,61.0,12.5,50.0,12.5,12.5,12.5,2,-4.352552814151167,-29.536922592307658
MSkgke6UPxbTTNYEvl8lDv4TYw73,2023-09-22T23:00:05.013Z,16.0,90.0,183.0,61.0,61.0,57.0,56.0,50.0,12.5,50.0,12.5,12.5,12.5,2,-5.541322907296674,-30.88729443307887
MSkgke6UPxbTTNYEvl8lDv4TYw73,2023-09-27T10:59:17.100Z,16.0,90.0,183.0,62.0,58.0,61.0,63.0,61.0,12.5,50.0,12.5,12.5,12.5,2,-2.7406379244315673,-27.39774462361557
MSkgke6UPxbTTNYEvl8lDv4TYw73,2023-10-01T14:08:28.689Z,16.0,90.0,183.0,50.0,53.0,50.0,57.0,66.0,12.5,50.0,12.5,12.5,12.5,2,-4.649520134427334,-33.85560871782407
MSkgke6UPxbTTNYEvl8lDv4TYw73,2023-10-06T23:00:03.954Z,16.0,90.0,183.0,55.0,50.0,54.0,50.0,64.0,12.5,50.0,12.5,12.5,12.5,2,-7.150231123318406,-31.828052748408073
MSkgke6UPxbTTNYEvl8lDv4TYw73,2023-10-15T23:00:13.137Z,16.0,90.0,183.0,56.0,50.0,57.0,50.0,57.0,50.0,50.0,0.0,0.0,0.0,2,-1.6759602509417562,-29.53345927596392
MSkgke6UPxbTTNYEvl8lDv4TYw73,2023-10-18T15:26:09.645Z,16.0,90.0,183.0,50.0,60.0,58.0,50.0,58.0,50.0,12.5,12.5,12.5,12.5,0,-34.083246742735604,-27.705185604813668
MSkgke6UPxbTTNYEvl8lDv4TYw73,2023-11-02T00:00:17.123Z,16.0,90.0,183.0,50.0,60.0,61.0,57.0,55.0,12.5,50.0,12.5,12.5,12.5,2,-2.5650013021107014,-32.959624324285286
MgqipbNSdmQEg0MY38FS7VEiMSh1,2023-07-15T10:57:58.221Z,16.0,103.0,184.0,23.0,80.0,66.0,50.0,65.0,0.0,78.0,0.0,0.0,50.0,2,30.69687020889799,-42.425610996314575
MgqipbNSdmQEg0MY38FS7VEiMSh1,2023-07-16T09:49:25.394Z,16.0,103.0,184.0,50.0,86.0,50.0,50.0,80.0,8.833333333333334,65.5,8.833333333333334,8.833333333333334,8.0,2,19.243621930961098,-24.41203037313533
MgqipbNSdmQEg0MY38FS7VEiMSh1,2023-07-17T09:30:52.716Z,16.0,103.0,184.0,8.0,79.0,50.0,58.0,60.0,0.5,83.5,15.0,0.5,0.5,2,37.67227311870076,-53.750338875071705
MgqipbNSdmQEg0MY38FS7VEiMSh1,2023-07-17T12:43:32.861Z,16.0,103.0,184.0,61.0,43.0,93.0,72.0,62.0,2.6666666666666665,72.0,20.0,2.6666666666666665,2.6666666666666665,2,19.921012225633874,-34.54403084923592
MgqipbNSdmQEg0MY38FS7VEiMSh1,2023-07-18T14:00:11.256Z,16.0,103.0,184.0,19.0,73.0,73.0,76.0,85.0,4.666666666666668,81.33333333333333,4.666666666666668,4.666666666666668,4.666666666666668,2,44.595039648763205,-36.76432329321671
MgqipbNSdmQEg0MY38FS7VEiMSh1,2023-07-19T09:16:04.694Z,16.0,103.0,184.0,51.0,41.0,57.0,56.0,70.0,0.0,67.0,66.0,0.0,0.0,2,4.0316382438884375,-56.024163783050334
MgqipbNSdmQEg0MY38FS7VEiMSh1,2023-07-19T21:06:54.260Z,16.0,103.0,184.0,87.0,85.0,86.0,67.0,80.0,5.75,77.0,5.75,5.75,5.75,2,33.79065973724951,-3.951796780277288
MgqipbNSdmQEg0MY38FS7VEiMSh1,2023-07-20T12:50:25.414Z,16.0,103.0,184.0,35.0,75.0,92.0,61.0,71.0,0.0,80.5,23.0,0.0,0.0,2,38.87317888151243,-32.836370368819374
MgqipbNSdmQEg0MY38FS7VEiMSh1,2023-07-21T10:49:44.977Z,16.0,103.0,184.0,24.0,72.0,98.0,80.0,78.0,0.0,74.0,61.0,0.0,0.0,2,35.96411300475283,-47.214738413090465
MgqipbNSdmQEg0MY38FS7VEiMSh1,2023-07-22T14:00:08.414Z,16.0,103.0,184.0,35.0,83.0,89.0,88.0,79.0,4.75,81.0,4.75,4.75,4.75,2,48.84048880788808,-27.00231681447891
MgqipbNSdmQEg0MY38FS7VEiMSh1,2023-07-23T14:00:51.291Z,16.0,103.0,184.0,69.0,65.0,84.0,64.0,77.0,5.75,77.0,5.75,5.75,5.75,2,29.56159238021965,-18.300731817015166
MgqipbNSdmQEg0MY38FS7VEiMSh1,2023-07-31T13:55:02.359Z,16.0,103.0,184.0,18.0,75.5,91.0,80.0,77.0,1.625,87.25,11.125,1.625,1.625,2,52.879187451585096,-37.632921068433156
MgqipbNSdmQEg0MY38FS7VEiMSh1,2023-07-31T20:20:42.926Z,16.0,103.0,184.0,91.0,84.0,93.0,93.0,75.0,0.0,85.0,87.0,0.0,0.0,2,37.923082080015206,-31.50730638098377
MgqipbNSdmQEg0MY38FS7VEiMSh1,2023-08-02T12:58:11.318Z,16.0,103.0,184.0,25.0,80.0,83.0,79.0,81.0,7.083333333333332,71.66666666666667,7.083333333333332,7.083333333333332,7.083333333333332,2,38.35332841716804,-31.254514944499117
MgqipbNSdmQEg0MY38FS7VEiMSh1,2023-08-03T08:46:26.492Z,16.0,103.0,184.0,41.0,64.0,62.0,75.0,78.0,0.0,73.0,27.0,0.0,0.0,2,26.605535765284642,-39.60184164538744
MgqipbNSdmQEg0MY38FS7VEiMSh1,2023-08-04T06:33:35.290Z,16.0,103.0,184.0,80.0,50.0,100.0,86.0,72.0,5.25,79.0,5.25,5.25,5.25,2,31.989511916043625,-18.88796850905176
MgqipbNSdmQEg0MY38FS7VEiMSh1,2023-08-08T09:04:51.478Z,16.0,103.0,184.0,38.0,70.0,40.0,41.0,70.0,7.0,72.0,7.0,7.0,7.0,2,17.60311908298796,-39.087352000592695
MgqipbNSdmQEg0MY38FS7VEiMSh1,2023-08-11T06:43:47.174Z,16.0,103.0,184.0,90.0,70.0,50.0,49.0,50.0,0.04929594323039055,0.6999169588088989,0.1643451750278473,0.03358648344874382,0.09229053556919098,0,-51.51761609644227,-4.51032167465887
MgqipbNSdmQEg0MY38FS7VEiMSh1,2023-08-11T14:01:27.934Z,16.0,103.0,184.0,20.0,80.0,100.0,100.0,51.0,2.625,89.5,2.625,2.625,2.625,2,57.90470500149726,-42.50333427402368
MgqipbNSdmQEg0MY38FS7VEiMSh1,2023-08-13T09:30:56.357Z,16.0,103.0,184.0,35.0,67.0,85.0,52.0,39.0,8.75,65.0,8.75,8.75,8.75,2,15.796101345623285,-42.244913128835236
MgqipbNSdmQEg0MY38FS7VEiMSh1,2023-08-14T08:45:53.902Z,16.0,103.0,184.0,66.0,75.0,50.0,50.0,43.0,8.375,8.375,8.375,8.375,66.5,0,-46.62728247927487,-30.718246590837307
MgqipbNSdmQEg0MY38FS7VEiMSh1,2023-08-14T14:02:38.578Z,16.0,103.0,184.0,19.0,76.0,100.0,87.0,50.0,10.625,57.5,10.625,10.625,10.625,2,24.638962737027626,-41.84517169455553
MgqipbNSdmQEg0MY38FS7VEiMSh1,2023-08-15T14:03:47.869Z,16.0,103.0,184.0,22.0,79.0,100.0,100.0,50.0,0.48368993401527405,0.6568631529808044,0.12339389324188232,0.10473102331161499,0.08556299656629562,0,-20.828539779800295,-22.17485533646305
MgqipbNSdmQEg0MY38FS7VEiMSh1,2023-08-17T10:20:45.113Z,16.0,103.0,184.0,22.0,70.0,100.0,78.0,50.0,0.0,65.0,71.0,0.0,0.0,2,22.365738778470714,-58.98018937746462
MgqipbNSdmQEg0MY38FS7VEiMSh1,2023-08-20T17:05:08.903Z,16.0,103.0,184.0,37.0,84.0,100.0,100.0,50.0,0.48368993401527405,0.6568631529808044,0.12339389324188232,0.10473102331161499,0.08556299656629562,0,-21.62925144596558,-14.755175237898532
MgqipbNSdmQEg0MY38FS7VEiMSh1,2023-08-23T11:08:19.391Z,16.0,103.0,184.0,61.0,74.0,52.0,82.0,19.0,0.19704166054725647,0.6021196246147156,0.12435460090637207,0.08795558661222458,0.11703207343816757,0,-44.480759322507524,-28.373276867805114
MgqipbNSdmQEg0MY38FS7VEiMSh1,2023-08-30T17:33:09.369Z,16.0,103.0,184.0,30.0,75.0,95.0,91.0,76.0,0.0,96.0,17.0,0.0,0.0,2,60.950455341714616,-36.78028097197107
N13HpvRCizcluCmcXaQBQp3k0TF3,2024-04-17T14:00:00.000Z,24.0,66.0,169.0,73.0,62.0,64.0,82.0,81.0,17.5,30.0,17.5,17.5,17.5,0,-13.215477241631646,0.5198182427217617
N13HpvRCizcluCmcXaQBQp3k0TF3,2024-04-19T19:28:47.643Z,24.0,66.0,169.0,61.0,82.0,41.0,86.0,81.0,5.25,79.0,5.25,5.25,5.25,1,36.149426310706446,-5.844104120594887
N13HpvRCizcluCmcXaQBQp3k0TF3,2024-04-23T18:48:18.744Z,24.0,66.0,169.0,31.0,78.0,24.0,83.0,95.0,5.75,77.0,5.75,5.75,5.75,2,36.19101117810516,-17.604344306256184
N13HpvRCizcluCmcXaQBQp3k0TF3,2024-04-24T18:54:29.187Z,24.0,66.0,169.0,72.0,65.0,20.0,84.0,63.0,0.04594837874174118,0.7099562883377075,0.1918482482433319,0.04329754412174225,0.06267284601926804,0,-45.14725063157903,2.195239347456152
N13HpvRCizcluCmcXaQBQp3k0TF3,2024-04-26T18:00:00.000Z,24.0,66.0,169.0,50.0,50.0,28.0,89.0,78.0,0.07271157950162888,0.5821093320846558,0.15177017450332642,0.1180259957909584,0.09492098540067673,0,-41.47768439412367,-4.459072506954169
N13HpvRCizcluCmcXaQBQp3k0TF3,2024-04-28T14:33:45.890Z,24.0,66.0,169.0,63.0,64.0,24.0,87.0,39.0,0.07271157950162888,0.5821093320846558,0.15177017450332642,0.1180259957909584,0.09492098540067673,0,-46.718259363634175,-9.29597961184208
N13HpvRCizcluCmcXaQBQp3k0TF3,2024-04-30T19:25:00.000Z,24.0,66.0,169.0,60.0,54.0,34.0,87.0,88.0,9.25,63.0,9.25,9.25,9.25,2,13.939915047350539,-13.435485393336203
N13HpvRCizcluCmcXaQBQp3k0TF3,2024-05-01T19:25:00.000Z,24.0,66.0,169.0,59.0,50.0,17.0,89.0,61.0,0.04167415201663971,0.6976047158241272,0.16587451100349426,0.04604743421077728,0.045600973069667816,0,-47.223150991686836,-9.374810219412746
N13HpvRCizcluCmcXaQBQp3k0TF3,2024-05-04T15:45:20.257Z,24.0,66.0,169.0,86.0,33.0,55.0,89.0,30.0,0.03278977423906326,0.6740930080413818,0.14990194141864777,0.03959661349654198,0.04018961265683174,0,-54.001022467271085,-5.738689958891434
N13HpvRCizcluCmcXaQBQp3k0TF3,2024-05-16T14:00:00.000Z,24.0,66.0,169.0,38.0,82.0,27.0,87.0,63.0,0.02553553320467472,0.6917998790740967,0.2020942121744156,0.03517257049679756,0.044927939772605896,0,-33.874301190741114,-4.6850323481112
N13HpvRCizcluCmcXaQBQp3k0TF3,2024-05-21T11:45:00.000Z,24.0,66.0,169.0,69.0,35.0,34.0,76.0,27.0,0.07271157950162888,0.5821093320846558,0.15177017450332642,0.1180259957909584,0.09492098540067673,0,-57.709008769812236,-16.41157464911064
NPFSe77SmkepHgj84msQuQQFmi42,2023-07-11T20:10:35.486Z,17.0,81.0,191.0,50.0,50.0,50.0,50.0,50.0,8.125,67.5,8.125,8.125,8.125,2,7.068407913579179,-37.80487143345102
NPFSe77SmkepHgj84msQuQQFmi42,2023-07-16T09:33:17.539Z,17.0,81.0,191.0,57.0,63.0,82.0,48.0,50.0,11.625,53.5,11.625,11.625,11.625,2,1.7628757803374242,-22.864297583348602
NPFSe77SmkepHgj84msQuQQFmi42,2023-07-17T12:39:06.435Z,17.0,81.0,191.0,62.0,66.0,69.0,43.0,50.0,0.0,94.0,0.0,0.0,61.0,2,31.877613679705448,-32.077402662264745
NPFSe77SmkepHgj84msQuQQFmi42,2023-07-17T18:36:21.204Z,17.0,81.0,191.0,73.5,74.0,64.0,46.0,43.5,1.875,75.5,33.875,1.875,1.875,2,15.857355881234056,-27.65708215579787
NPFSe77SmkepHgj84msQuQQFmi42,2023-07-19T14:31:03.213Z,17.0,81.0,191.0,57.0,57.0,78.0,60.0,41.0,4.25,83.0,4.25,4.25,4.25,2,27.695562967839237,-31.142081186770774
NPFSe77SmkepHgj84msQuQQFmi42,2023-07-19T20:14:04.790Z,17.0,81.0,191.0,74.0,60.0,67.0,61.0,78.0,0.5,98.0,0.5,0.5,0.5,2,44.03797994261308,-14.021955373961244
NPFSe77SmkepHgj84msQuQQFmi42,2023-07-22T14:41:36.435Z,17.0,81.0,191.0,32.0,64.0,84.0,61.0,41.5,2.0,70.5,2.0,27.0,2.0,2,21.80725025706309,-35.942585452588844
NPFSe77SmkepHgj84msQuQQFmi42,2023-07-23T18:11:21.494Z,17.0,81.0,191.0,51.0,87.0,81.0,66.0,59.0,3.5,86.0,3.5,3.5,3.5,2,43.9629935903304,-18.208880257539708
NPFSe77SmkepHgj84msQuQQFmi42,2023-07-26T15:16:40.590Z,17.0,81.0,191.0,52.0,82.0,60.0,44.0,50.0,2.5,90.0,2.5,2.5,2.5,2,36.89463378939415,-25.220177463649332
NPFSe77SmkepHgj84msQuQQFmi42,2023-07-30T17:18:44.757Z,17.0,81.0,191.0,31.0,73.0,71.0,47.0,71.0,0.0,79.33333333333333,65.0,0.0,0.0,2,27.875392301921806,-43.89014775398886
NPFSe77SmkepHgj84msQuQQFmi42,2023-07-31T14:16:10.638Z,17.0,81.0,191.0,58.0,63.0,69.0,69.0,59.0,0.0,96.0,13.0,0.0,0.0,2,43.11748370420747,-29.80154209352987
NPFSe77SmkepHgj84msQuQQFmi42,2023-08-02T17:24:17.551Z,17.0,81.0,191.0,52.0,62.0,60.0,50.0,55.0,0.0,100.0,0.0,63.0,0.0,2,37.5341944445958,-37.37233230798754
NPFSe77SmkepHgj84msQuQQFmi42,2023-08-14T19:25:55.168Z,17.0,81.0,191.0,38.0,68.0,49.0,64.0,62.0,0.0,78.0,67.0,0.0,0.0,2,22.198656914089213,-53.04772925498438
NPFSe77SmkepHgj84msQuQQFmi42,2023-08-18T14:04:29.274Z,17.0,81.0,191.0,60.0,77.0,64.0,61.0,76.0,0.0,85.0,0.0,0.0,74.0,2,32.88477397448469,-23.619172529683425
NPFSe77SmkepHgj84msQuQQFmi42,2023-08-19T11:17:56.480Z,17.0,81.0,191.0,61.0,50.0,55.0,62.0,34.0,5.0,80.0,5.0,5.0,5.0,2,17.751576700700397,-39.57938558043749
NPFSe77SmkepHgj84msQuQQFmi42,2023-08-20T17:37:35.041Z,17.0,81.0,191.0,76.0,75.0,65.0,84.0,35.0,5.25,79.0,5.25,5.25,5.25,2,27.572013580628152,-25.651135487276235
NPFSe77SmkepHgj84msQuQQFmi42,2023-08-21T10:20:57.284Z,17.0,81.0,191.0,59.0,37.0,84.0,63.0,50.0,0.0,100.0,0.0,0.0,74.0,2,35.21575732507296,-43.8122777063244
NPFSe77SmkepHgj84msQuQQFmi42,2023-08-25T11:14:04.140Z,17.0,81.0,191.0,58.0,67.0,64.0,55.0,51.0,0.0,56.333333333333336,62.0,0.0,0.0,2,-0.45460885479666047,-38.701845877683894
NPFSe77SmkepHgj84msQuQQFmi42,2023-08-25T21:30:53.687Z,17.0,81.0,191.0,59.0,72.0,85.0,74.0,67.0,12.375,50.5,12.375,12.375,12.375,2,9.316276781934434,-15.355139018662754
NPFSe77SmkepHgj84msQuQQFmi42,2023-09-05T22:18:31.200Z,17.0,81.0,191.0,62.0,63.0,41.0,50.0,57.0,7.333333333333332,70.66666666666667,7.333333333333332,7.333333333333332,7.333333333333332,2,11.340381484525622,-28.943619052693304
NnskNewyJUfQUXU31EvDHUsZca32,2024-04-02T10:22:51.827Z,20.0,100.0,198.0,63.0,71.0,63.0,32.0,84.0,6.75,73.0,6.75,6.75,6.75,2,19.79655173817389,-17.841922013196346
OafBJdnAhLQQAKrdST6R3WWU1K73,2023-02-25T15:19:12.000Z,37.0,86.0,179.0,18.0,18.0,19.0,20.0,21.0,100.0,32.25,52.5,16.0,83.0,2,-45.606398801502415,-93.50538891818421
OafBJdnAhLQQAKrdST6R3WWU1K73,2023-04-05T18:24:00.000Z,37.0,86.0,179.0,34.0,22.0,50.0,80.0,18.0,0.1045522466301918,0.4715982973575592,0.15928883850574493,0.1534213274717331,0.10616017132997513,0,-53.8234961618963,-38.812761414975924
OafBJdnAhLQQAKrdST6R3WWU1K73,2023-04-05T18:41:00.000Z,37.0,86.0,179.0,21.0,80.0,24.0,78.0,24.0,83.0,19.5,52.0,87.0,0.0,2,-28.86869366720716,-68.2620851566466
OafBJdnAhLQQAKrdST6R3WWU1K73,2023-04-19T18:23:00.000Z,37.0,86.0,179.0,36.0,75.0,26.0,89.0,24.0,7.0,50.0,29.0,7.0,7.0,2,-0.8124046478995126,-48.509591235422086
OafBJdnAhLQQAKrdST6R3WWU1K73,2023-04-23T12:58:00.000Z,37.0,86.0,179.0,79.0,78.0,17.0,77.0,21.0,1.5,94.0,1.5,1.5,1.5,2,31.468213757046684,-30.883860847479927
OafBJdnAhLQQAKrdST6R3WWU1K73,2023-04-25T10:13:00.000Z,37.0,86.0,179.0,11.0,19.0,75.0,76.0,72.0,0.0,100.0,0.0,0.0,0.0,2,48.616116383562485,-44.51168837395601
OafBJdnAhLQQAKrdST6R3WWU1K73,2023-04-25T11:11:00.000Z,37.0,86.0,179.0,69.0,79.0,89.0,86.0,88.0,0.0,100.0,0.0,0.0,0.0,1,63.39858744988723,4.293138343696311
OafBJdnAhLQQAKrdST6R3WWU1K73,2023-04-25T13:11:00.000Z,37.0,86.0,179.0,75.0,70.0,72.0,96.0,63.0,17.0,17.0,17.0,17.0,32.0,0,-22.241647127743477,-6.141697085101739
OafBJdnAhLQQAKrdST6R3WWU1K73,2023-04-25T14:09:00.000Z,37.0,86.0,179.0,71.0,90.0,62.0,80.0,67.0,0.0,84.0,0.0,0.0,23.0,1,41.12689372606887,-4.575729492190082
OafBJdnAhLQQAKrdST6R3WWU1K73,2023-04-26T10:06:00.000Z,37.0,86.0,179.0,25.0,74.0,23.0,86.0,25.0,10.5,47.5,10.5,21.0,10.5,2,-1.9619065734406718,-49.018109307579714
OafBJdnAhLQQAKrdST6R3WWU1K73,2023-04-26T11:08:00.000Z,37.0,86.0,179.0,77.0,80.0,22.0,75.0,68.0,0.8333333333333334,78.5,19.0,0.8333333333333334,0.8333333333333334,2,24.761515511728376,-15.659917138899928
OafBJdnAhLQQAKrdST6R3WWU1K73,2023-04-27T20:07:00.000Z,37.0,86.0,179.0,19.0,77.0,21.0,83.0,25.0,17.5,30.0,17.5,17.5,17.5,2,-17.033027289836426,-50.57859674774207
OafBJdnAhLQQAKrdST6R3WWU1K73,2023-05-27T04:59:14.673Z,37.0,86.0,179.0,63.0,85.0,50.0,28.0,65.0,9.166666666666666,63.333333333333336,9.166666666666666,9.166666666666666,9.166666666666666,2,10.387248058899544,-5.827234926079682
OafBJdnAhLQQAKrdST6R3WWU1K73,2023-06-20T17:34:00.000Z,37.0,86.0,179.0,82.0,20.0,79.0,74.0,21.0,0.08313052356243134,0.5385346412658691,0.10537020117044449,0.16704301536083221,0.110431969165802,0,-56.87467728756506,-12.096629399450585
OafBJdnAhLQQAKrdST6R3WWU1K73,2023-06-21T15:59:00.000Z,37.0,86.0,179.0,18.0,81.0,77.0,21.0,27.0,0.0,52.5,83.0,81.0,0.0,2,-9.556354823115043,-58.05186612163518
OafBJdnAhLQQAKrdST6R3WWU1K73,2023-08-26T13:19:00.000Z,37.0,86.0,179.0,73.0,19.0,23.0,80.0,25.0,0.20358216762542725,0.649808943271637,0.13895003497600555,0.0981535017490387,0.08135110884904861,0,-63.65133222172564,-28.30386621878675
OafBJdnAhLQQAKrdST6R3WWU1K73,2023-08-26T13:20:00.000Z,37.0,86.0,179.0,22.0,71.0,42.0,30.0,9.0,12.5,12.5,50.0,12.5,12.5,0,-46.42609642274939,-51.47140318012196
OafBJdnAhLQQAKrdST6R3WWU1K73,2023-08-27T12:12:00.000Z,37.0,86.0,179.0,68.0,70.0,35.0,79.0,50.0,0.1711941808462143,0.6487714052200317,0.15360987186431885,0.12167991697788239,0.08762391656637192,0,-43.31672466866234,-3.2331554184004485
OafBJdnAhLQQAKrdST6R3WWU1K73,2023-08-27T12:13:00.000Z,37.0,86.0,179.0,32.0,31.0,73.0,30.0,28.0,0.07882604002952576,0.4673789143562317,0.28174832463264465,0.15702585875988007,0.20607034862041473,0,-55.205317504061014,-22.8822623291135
OafBJdnAhLQQAKrdST6R3WWU1K73,2023-10-27T07:58:14.338Z,37.0,86.0,179.0,59.0,74.0,65.0,17.0,53.0,0.0,73.5,84.0,0.0,0.0,2,8.928291934712036,-33.43241371839164
OafBJdnAhLQQAKrdST6R3WWU1K73,2023-11-14T08:02:37.394Z,37.0,86.0,179.0,50.0,50.0,29.0,11.0,50.0,0.0,50.0,0.0,0.0,64.0,2,-21.467539566270013,-30.350820212475927
OafBJdnAhLQQAKrdST6R3WWU1K73,2023-11-14T15:00:13.000Z,37.0,86.0,179.0,69.0,27.0,40.0,38.0,84.0,0.0,71.0,0.0,72.0,0.0,2,-0.5509228798653112,-21.05106960472405
OafBJdnAhLQQAKrdST6R3WWU1K73,2023-11-14T15:27:06.420Z,37.0,86.0,179.0,28.0,59.0,83.0,36.0,38.0,6.25,6.25,6.25,75.0,6.25,0,-44.130072231587505,-23.47419078861836
OafBJdnAhLQQAKrdST6R3WWU1K73,2023-11-21T15:58:16.448Z,37.0,86.0,179.0,26.0,67.0,81.0,65.0,70.0,5.833333333333332,76.66666666666667,5.833333333333332,5.833333333333332,5.833333333333332,2,36.45644339418625,-21.25379898019416
OafBJdnAhLQQAKrdST6R3WWU1K73,2023-11-22T15:02:55.872Z,37.0,86.0,179.0,85.0,88.0,28.0,57.0,65.0,4.75,81.0,4.75,4.75,4.75,1,26.191504934465357,-5.116279524128461
OafBJdnAhLQQAKrdST6R3WWU1K73,2023-11-27T16:27:46.190Z,37.0,86.0,179.0,26.0,41.0,4.0,40.0,50.0,12.5,50.0,12.5,12.5,12.5,2,-16.581406180144143,-50.40766437967466
OafBJdnAhLQQAKrdST6R3WWU1K73,2023-11-29T13:15:39.740Z,37.0,86.0,179.0,80.0,72.0,32.0,50.0,65.0,7.875,68.5,7.875,7.875,7.875,2,10.326918102198476,-9.788941935961926
OafBJdnAhLQQAKrdST6R3WWU1K73,2023-12-02T13:59:11.211Z,37.0,86.0,179.0,68.0,89.0,6.0,73.0,24.0,12.5,12.5,12.5,12.5,50.0,0,-42.90205861750118,-28.96494437910113
OafBJdnAhLQQAKrdST6R3WWU1K73,2024-01-11T13:39:23.175Z,37.0,86.0,179.0,14.0,14.0,50.0,64.0,85.0,4.75,81.0,4.75,4.75,4.75,2,24.60772462073581,-44.20382100666042
OafBJdnAhLQQAKrdST6R3WWU1K73,2024-03-21T14:10:00.000Z,37.0,86.0,179.0,51.0,77.0,60.0,24.0,37.0,12.5,50.0,12.5,12.5,12.5,2,-5.830412361746582,-19.376435357335843
OafBJdnAhLQQAKrdST6R3WWU1K73,2024-03-22T10:10:02.697Z,37.0,86.0,179.0,76.0,77.0,61.0,16.0,81.0,12.5,50.0,12.5,12.5,12.5,2,-3.9204576565556266,6.7296248992975904
OafBJdnAhLQQAKrdST6R3WWU1K73,2024-03-22T10:11:17.185Z,37.0,86.0,179.0,52.0,17.0,25.0,73.0,40.0,12.5,12.5,50.0,12.5,12.5,0,-55.208338533452846,-53.81126865854944
OafBJdnAhLQQAKrdST6R3WWU1K73,2024-11-27T13:34:08.240Z,37.0,86.0,179.0,55.0,89.0,76.0,28.0,47.0,12.5,50.0,12.5,12.5,12.5,2,1.9507156312459273,-7.37856048533969
OafBJdnAhLQQAKrdST6R3WWU1K73,2024-11-28T09:00:00.000Z,37.0,86.0,179.0,34.0,63.0,39.0,31.0,50.0,12.5,50.0,12.5,12.5,12.5,2,-7.439615285197505,-31.460777764342218
OafBJdnAhLQQAKrdST6R3WWU1K73,2025-01-12T14:57:14.965Z,37.0,86.0,179.0,30.0,31.0,34.0,50.0,37.0,12.5,50.0,12.5,12.5,12.5,2,-14.781817418377742,-50.39474965325855
OyaEMBTkrTefxSW2MskXYVPailL2,2024-04-10T14:07:43.156Z,21.0,66.0,170.0,50.0,90.0,50.0,30.0,41.0,12.5,50.0,12.5,12.5,12.5,2,-2.678577936806917,-13.922971203534596
PCH5kHuN0zWurdcVwOdiWzo6xkB3,2024-03-19T15:51:05.603Z,31.0,100.0,185.0,5.0,5.0,5.0,5.0,5.0,12.5,50.0,12.5,12.5,12.5,2,-37.72122462121957,-90.68825880192668
Pzvac10WLRXuaeps9gYC08igxis2,2023-07-16T11:45:16.271Z,36.0,72.0,170.0,50.0,50.0,50.0,50.0,100.0,0.0,50.0,50.0,50.0,0.0,2,-6.3463480970447534,-17.24862712539549
Qs8vpLsAJoVtfhZdmHbhF6wJhXn2,2023-03-22T01:50:30.000Z,16.0,1.0,1.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,0.0,100.0,0,-59.35100753550758,21.98919706954871
S0UyBjDzn2RwEA87ZozlXMDxXP93,2024-04-17T11:28:14.704Z,21.0,77.0,168.0,72.0,36.0,40.0,60.0,50.0,7.5,70.0,7.5,7.5,7.5,2,3.2934233865724707,-28.899665895157394
